external_id;name;description;price;brand;category;subcategory;gender;photos;ai_processed
_dgzrSmdJYHJNuHt8ikNs8SsP2Mu9gXWFgJjx2DQ;Chanel Тапки;Элегантные шлепанцы с культовым логотипом в виде двойной буквы C. Модель выполнена из премиальной итальянской зернистой кожи ягненка с подкладкой из натуральной кожи для непревзойденного комфорта.\n\nРазмеры: 35-40.;23000;3wxtez8ckauz7o1;nzg3vsvajpiv1e8;rbf3iprt2z3owjd;Для женщин;"[""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dgzrSmdJYHJNuHt8ikNs8SsP2Mu9gXWFgJjx2DQ_0.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dgzrSmdJYHJNuHt8ikNs8SsP2Mu9gXWFgJjx2DQ_1.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dgzrSmdJYHJNuHt8ikNs8SsP2Mu9gXWFgJjx2DQ_2.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dgzrSmdJYHJNuHt8ikNs8SsP2Mu9gXWFgJjx2DQ_3.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dgzrSmdJYHJNuHt8ikNs8SsP2Mu9gXWFgJjx2DQ_4.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dgzrSmdJYHJNuHt8ikNs8SsP2Mu9gXWFgJjx2DQ_5.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dgzrSmdJYHJNuHt8ikNs8SsP2Mu9gXWFgJjx2DQ_6.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dgzrSmdJYHJNuHt8ikNs8SsP2Mu9gXWFgJjx2DQ_7.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dgzrSmdJYHJNuHt8ikNs8SsP2Mu9gXWFgJjx2DQ_8.jpg""]";true
_dnqrSWynQmgalMIytqqEywM1HSH9O9JGKqqBnbw;Chanel Тапки;Элегантные шлепанцы с культовым логотипом в виде двойной буквы C. Модель выполнена из премиальной итальянской зернистой кожи ягненка с подкладкой из натуральной кожи для непревзойденного комфорта.\n\nРазмеры: 35-40.;23000;3wxtez8ckauz7o1;nzg3vsvajpiv1e8;rbf3iprt2z3owjd;Для женщин;"[""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dnqrSWynQmgalMIytqqEywM1HSH9O9JGKqqBnbw_0.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dnqrSWynQmgalMIytqqEywM1HSH9O9JGKqqBnbw_1.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dnqrSWynQmgalMIytqqEywM1HSH9O9JGKqqBnbw_2.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dnqrSWynQmgalMIytqqEywM1HSH9O9JGKqqBnbw_3.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dnqrSWynQmgalMIytqqEywM1HSH9O9JGKqqBnbw_4.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dnqrSWynQmgalMIytqqEywM1HSH9O9JGKqqBnbw_5.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dnqrSWynQmgalMIytqqEywM1HSH9O9JGKqqBnbw_6.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dnqrSWynQmgalMIytqqEywM1HSH9O9JGKqqBnbw_7.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dnqrSWynQmgalMIytqqEywM1HSH9O9JGKqqBnbw_8.jpg""]";true
_dnMrSoJPAGDZ2LaIGBDW-wqto61QahrPE-8TgNw;Chanel Туфли;Элегантные туфли с открытой пяткой, украшенные культовым логотипом в виде двойной буквы C. Модель выполнена из премиальной итальянской зернистой кожи ягненка с подкладкой из натуральной кожи.\n\nРазмеры: 35-40.;23000;3wxtez8ckauz7o1;nzg3vsvajpiv1e8;mect3or5ztq64fc;Для женщин;"[""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dnMrSoJPAGDZ2LaIGBDW-wqto61QahrPE-8TgNw_0.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dnMrSoJPAGDZ2LaIGBDW-wqto61QahrPE-8TgNw_1.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dnMrSoJPAGDZ2LaIGBDW-wqto61QahrPE-8TgNw_2.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dnMrSoJPAGDZ2LaIGBDW-wqto61QahrPE-8TgNw_3.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dnMrSoJPAGDZ2LaIGBDW-wqto61QahrPE-8TgNw_4.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dnMrSoJPAGDZ2LaIGBDW-wqto61QahrPE-8TgNw_5.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dnMrSoJPAGDZ2LaIGBDW-wqto61QahrPE-8TgNw_6.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dnMrSoJPAGDZ2LaIGBDW-wqto61QahrPE-8TgNw_7.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dnMrSoJPAGDZ2LaIGBDW-wqto61QahrPE-8TgNw_8.jpg""]";true
_dqbrSPlLaoy3-YYWcZGoiHCtqQG69-iOuf_z0lQ;Chanel Туфли;Элегантные туфли с открытой пяткой, украшенные культовым логотипом в виде двойной буквы C. Модель выполнена из премиальной итальянской зернистой кожи ягненка с подкладкой из натуральной кожи.\n\nРазмеры: 35-40.;23000;3wxtez8ckauz7o1;nzg3vsvajpiv1e8;mect3or5ztq64fc;Для женщин;"[""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dqbrSPlLaoy3-YYWcZGoiHCtqQG69-iOuf_z0lQ_0.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dqbrSPlLaoy3-YYWcZGoiHCtqQG69-iOuf_z0lQ_1.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dqbrSPlLaoy3-YYWcZGoiHCtqQG69-iOuf_z0lQ_2.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dqbrSPlLaoy3-YYWcZGoiHCtqQG69-iOuf_z0lQ_3.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dqbrSPlLaoy3-YYWcZGoiHCtqQG69-iOuf_z0lQ_4.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dqbrSPlLaoy3-YYWcZGoiHCtqQG69-iOuf_z0lQ_5.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dqbrSPlLaoy3-YYWcZGoiHCtqQG69-iOuf_z0lQ_6.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dqbrSPlLaoy3-YYWcZGoiHCtqQG69-iOuf_z0lQ_7.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dqbrSPlLaoy3-YYWcZGoiHCtqQG69-iOuf_z0lQ_8.jpg""]";true
_dn5rSg0EMhHLd44ush3C7hptpMblEo6da7G2WCw;Loro Piana Кроссовки;Мужские кроссовки Soho 2.0 Walk, сочетающие в себе комфорт и спортивный стиль. Модель выполнена из премиальной итальянской замши с бархатистой текстурой и дополнена вставками из эластичной шерсти Wish Flex для идеальной посадки.\n\nРазмеры: 39-46.;23000;ll73bx30faqq27r;nzg3vsvajpiv1e8;ll3hofpd5wqxr81;Унисекс;"[""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dn5rSg0EMhHLd44ush3C7hptpMblEo6da7G2WCw_0.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dn5rSg0EMhHLd44ush3C7hptpMblEo6da7G2WCw_1.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dn5rSg0EMhHLd44ush3C7hptpMblEo6da7G2WCw_2.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dn5rSg0EMhHLd44ush3C7hptpMblEo6da7G2WCw_3.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dn5rSg0EMhHLd44ush3C7hptpMblEo6da7G2WCw_4.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dn5rSg0EMhHLd44ush3C7hptpMblEo6da7G2WCw_5.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dn5rSg0EMhHLd44ush3C7hptpMblEo6da7G2WCw_6.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dn5rSg0EMhHLd44ush3C7hptpMblEo6da7G2WCw_7.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dn5rSg0EMhHLd44ush3C7hptpMblEo6da7G2WCw_8.jpg""]";true
_ddRrSn7zrfPlqGwj2SN22T1kUbt6ZzAvh3UtvGA;Loro Piana Кроссовки;Мужские кроссовки Soho 2.0 Walk, сочетающие в себе комфорт и спортивный стиль. Модель выполнена из премиальной итальянской замши с бархатистой текстурой и дополнена вставками из эластичной шерсти Wish Flex для идеальной посадки.\n\nРазмеры: 39-46.;23000;ll73bx30faqq27r;nzg3vsvajpiv1e8;ll3hofpd5wqxr81;Унисекс;"[""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_ddRrSn7zrfPlqGwj2SN22T1kUbt6ZzAvh3UtvGA_0.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_ddRrSn7zrfPlqGwj2SN22T1kUbt6ZzAvh3UtvGA_1.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_ddRrSn7zrfPlqGwj2SN22T1kUbt6ZzAvh3UtvGA_2.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_ddRrSn7zrfPlqGwj2SN22T1kUbt6ZzAvh3UtvGA_3.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_ddRrSn7zrfPlqGwj2SN22T1kUbt6ZzAvh3UtvGA_4.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_ddRrSn7zrfPlqGwj2SN22T1kUbt6ZzAvh3UtvGA_5.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_ddRrSn7zrfPlqGwj2SN22T1kUbt6ZzAvh3UtvGA_6.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_ddRrSn7zrfPlqGwj2SN22T1kUbt6ZzAvh3UtvGA_7.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_ddRrSn7zrfPlqGwj2SN22T1kUbt6ZzAvh3UtvGA_8.jpg""]";true
_d_VrSnNoHZripsVssif6jBC96bF6R8owQdXtTTg;Loro Piana Кроссовки;Мужские кроссовки Soho 2.0 Walk, сочетающие в себе комфорт и спортивный стиль. Модель выполнена из премиальной итальянской замши с бархатистой текстурой и дополнена вставками из эластичной шерсти Wish Flex для идеальной посадки.\n\nРазмеры: 39-46.;23000;ll73bx30faqq27r;nzg3vsvajpiv1e8;ll3hofpd5wqxr81;Унисекс;"[""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_d_VrSnNoHZripsVssif6jBC96bF6R8owQdXtTTg_0.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_d_VrSnNoHZripsVssif6jBC96bF6R8owQdXtTTg_1.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_d_VrSnNoHZripsVssif6jBC96bF6R8owQdXtTTg_2.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_d_VrSnNoHZripsVssif6jBC96bF6R8owQdXtTTg_3.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_d_VrSnNoHZripsVssif6jBC96bF6R8owQdXtTTg_4.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_d_VrSnNoHZripsVssif6jBC96bF6R8owQdXtTTg_5.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_d_VrSnNoHZripsVssif6jBC96bF6R8owQdXtTTg_6.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_d_VrSnNoHZripsVssif6jBC96bF6R8owQdXtTTg_7.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_d_VrSnNoHZripsVssif6jBC96bF6R8owQdXtTTg_8.jpg""]";true
_dt7rST1U_-AX4wQgoyPTQ8UwvWWtUpnTqjMceTQ;Loro Piana Кроссовки;Мужские кроссовки Soho 2.0 Walk, сочетающие в себе комфорт и спортивный стиль. Модель выполнена из премиальной итальянской замши с бархатистой текстурой и дополнена вставками из эластичной шерсти Wish Flex для идеальной посадки.\n\nРазмеры: 39-46.;23000;ll73bx30faqq27r;nzg3vsvajpiv1e8;ll3hofpd5wqxr81;Унисекс;"[""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dt7rST1U_-AX4wQgoyPTQ8UwvWWtUpnTqjMceTQ_0.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dt7rST1U_-AX4wQgoyPTQ8UwvWWtUpnTqjMceTQ_1.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dt7rST1U_-AX4wQgoyPTQ8UwvWWtUpnTqjMceTQ_2.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dt7rST1U_-AX4wQgoyPTQ8UwvWWtUpnTqjMceTQ_3.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dt7rST1U_-AX4wQgoyPTQ8UwvWWtUpnTqjMceTQ_4.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dt7rST1U_-AX4wQgoyPTQ8UwvWWtUpnTqjMceTQ_5.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dt7rST1U_-AX4wQgoyPTQ8UwvWWtUpnTqjMceTQ_6.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dt7rST1U_-AX4wQgoyPTQ8UwvWWtUpnTqjMceTQ_7.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dt7rST1U_-AX4wQgoyPTQ8UwvWWtUpnTqjMceTQ_8.jpg""]";true
_dnyrSo4V50YarzyU3lKwGyfNznMNBQoQNu0U4yw;Loro Piana Кроссовки;Мужские кроссовки Soho 2.0 Walk, сочетающие в себе комфорт и спортивный стиль. Модель выполнена из премиальной итальянской замши с бархатистой текстурой и дополнена вставками из эластичной шерсти Wish Flex для идеальной посадки.\n\nРазмеры: 39-46.;23000;ll73bx30faqq27r;nzg3vsvajpiv1e8;ll3hofpd5wqxr81;Унисекс;"[""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dnyrSo4V50YarzyU3lKwGyfNznMNBQoQNu0U4yw_0.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dnyrSo4V50YarzyU3lKwGyfNznMNBQoQNu0U4yw_1.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dnyrSo4V50YarzyU3lKwGyfNznMNBQoQNu0U4yw_2.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dnyrSo4V50YarzyU3lKwGyfNznMNBQoQNu0U4yw_3.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dnyrSo4V50YarzyU3lKwGyfNznMNBQoQNu0U4yw_4.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dnyrSo4V50YarzyU3lKwGyfNznMNBQoQNu0U4yw_5.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dnyrSo4V50YarzyU3lKwGyfNznMNBQoQNu0U4yw_6.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dnyrSo4V50YarzyU3lKwGyfNznMNBQoQNu0U4yw_7.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dnyrSo4V50YarzyU3lKwGyfNznMNBQoQNu0U4yw_8.jpg""]";true
_dixrSekX4m3Sy6HMsTeMlkIIUNANL1gGdtQxZPA;Chanel Тапки;Элегантные винтажные тапки с культовым декором в виде камелии. Модель выполнена из премиальной итальянской кожи ягненка с подкладкой из мягкой овечьей кожи и дополнена качественной кожаной подошвой.\n\nРазмеры: 35-40.;23000;3wxtez8ckauz7o1;nzg3vsvajpiv1e8;rbf3iprt2z3owjd;Для женщин;"[""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dixrSekX4m3Sy6HMsTeMlkIIUNANL1gGdtQxZPA_0.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dixrSekX4m3Sy6HMsTeMlkIIUNANL1gGdtQxZPA_1.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dixrSekX4m3Sy6HMsTeMlkIIUNANL1gGdtQxZPA_2.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dixrSekX4m3Sy6HMsTeMlkIIUNANL1gGdtQxZPA_3.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dixrSekX4m3Sy6HMsTeMlkIIUNANL1gGdtQxZPA_4.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dixrSekX4m3Sy6HMsTeMlkIIUNANL1gGdtQxZPA_5.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dixrSekX4m3Sy6HMsTeMlkIIUNANL1gGdtQxZPA_6.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dixrSekX4m3Sy6HMsTeMlkIIUNANL1gGdtQxZPA_7.jpg"",""https://static.yeezyunique.ru/batches/6cb9ff7b-d813-4394-8e73-aeda5d06a8f2/_dixrSekX4m3Sy6HMsTeMlkIIUNANL1gGdtQxZPA_8.jpg""]";true
